                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 0.6343,                0.41877,                0.88672,                0.96702,                0.90429,                0.95643,                0.74208,                0.59906,                0.33333,                 0.8138,             0.00097912,             0.00097912,             0.00097912
                    161,                0.64001,                0.42374,                0.87332,                0.96047,                0.88891,                0.94659,                0.73305,                 0.6131,                0.34332,                0.81462,             0.00097629,             0.00097629,             0.00097629
                    162,                0.62855,                0.41251,                0.88073,                 0.9544,                0.89354,                0.94699,                0.72251,                0.62416,                0.34235,                0.81683,             0.00097346,             0.00097346,             0.00097346
                    163,                0.63303,                0.41408,                0.87813,                0.94306,                0.89833,                0.95113,                 0.7504,                 0.5794,                0.32478,                0.81379,             0.00097063,             0.00097063,             0.00097063
                    164,                0.67011,                0.43048,                0.89513,                0.95825,                0.89972,                0.95117,                0.70781,                0.66243,                0.34534,                0.82179,              0.0009678,              0.0009678,              0.0009678
                    165,                0.64319,                0.42564,                0.89475,                0.95447,                0.89889,                0.95149,                0.72818,                0.61211,                0.34326,                0.81707,             0.00096498,             0.00096498,             0.00096498
                    166,                0.62925,                0.41727,                0.88668,                 0.9715,                0.88491,                0.94498,                0.72982,                0.62664,                0.34506,                0.82032,             0.00096215,             0.00096215,             0.00096215
                    167,                0.66849,                0.44436,                0.89539,                0.94568,                0.91306,                0.95305,                0.73883,                0.61344,                0.34065,                0.81924,             0.00095932,             0.00095932,             0.00095932
                    168,                0.64164,                0.42153,                0.88732,                0.97127,                0.89627,                0.95233,                0.74609,                0.60613,                0.33329,                0.81774,             0.00095649,             0.00095649,             0.00095649
                    169,                0.64012,                0.41121,                0.88145,                0.97802,                0.87859,                 0.9527,                0.73925,                0.61177,                0.33188,                0.81555,             0.00095366,             0.00095366,             0.00095366
                    170,                0.64153,                  0.413,                0.88698,                0.97846,                0.90093,                0.95516,                0.73789,                0.60867,                0.33492,                0.81383,             0.00095083,             0.00095083,             0.00095083
                    171,                0.65007,                0.42512,                0.88254,                 0.9505,                0.90436,                0.95014,                0.73517,                0.60652,                0.33353,                0.81574,               0.000948,               0.000948,               0.000948
                    172,                0.62442,                0.39958,                0.87443,                0.96269,                0.90752,                0.95165,                0.75188,                0.58115,                0.32572,                0.81121,             0.00094517,             0.00094517,             0.00094517
                    173,                 0.6384,                0.41969,                0.88843,                0.96453,                0.89158,                0.95056,                0.73212,                0.61162,                0.33459,                0.81634,             0.00094234,             0.00094234,             0.00094234
                    174,                 0.6402,                0.41022,                0.88271,                 0.9491,                0.91375,                0.95003,                0.74005,                0.61143,                0.33037,                0.81659,             0.00093951,             0.00093951,             0.00093951
                    175,                0.64634,                0.44378,                0.88532,                0.95744,                0.90851,                0.95052,                0.73805,                0.59833,                0.32913,                0.81328,             0.00093668,             0.00093668,             0.00093668
                    176,                0.63035,                 0.4127,                0.87923,                0.95011,                0.88163,                0.94526,                0.74221,                0.58111,                 0.3389,                0.81353,             0.00093385,             0.00093385,             0.00093385
                    177,                0.61229,                0.42285,                0.87305,                0.97419,                0.88315,                0.94853,                0.74221,                0.58859,                0.33331,                0.81345,             0.00093102,             0.00093102,             0.00093102
                    178,                0.62704,                0.39829,                0.88149,                0.96269,                0.89716,                0.95281,                0.74376,                0.59486,                0.32543,                0.81504,             0.00092819,             0.00092819,             0.00092819
                    179,                0.63605,                0.41242,                0.88221,                0.94689,                0.89143,                0.95209,                0.73866,                0.58386,                0.33513,                0.81613,             0.00092536,             0.00092536,             0.00092536
                    180,                0.63646,                0.41261,                 0.8757,                0.96446,                0.89961,                0.94777,                 0.7298,                0.59645,                0.33445,                0.81268,             0.00092253,             0.00092253,             0.00092253
                    181,                 0.6502,                0.42935,                0.88877,                0.95864,                0.91484,                0.95252,                0.73537,                0.60091,                0.33528,                0.81512,              0.0009197,              0.0009197,              0.0009197
                    182,                0.64231,                0.40459,                0.87886,                0.96415,                0.89661,                0.95527,                0.75964,                0.57225,                0.32281,                0.80938,             0.00091687,             0.00091687,             0.00091687
                    183,                0.63812,                 0.4198,                0.89152,                0.94091,                0.91712,                0.95406,                0.75596,                 0.5715,                0.32232,                0.81313,             0.00091405,             0.00091405,             0.00091405
                    184,                0.62655,                0.40535,                0.88766,                0.94241,                0.91078,                0.95232,                 0.7367,                0.62022,                0.33679,                 0.8142,             0.00091122,             0.00091122,             0.00091122
                    185,                0.61956,                0.40854,                0.87143,                0.94763,                0.90763,                0.95033,                0.75708,                0.56922,                0.32678,                0.81076,             0.00090839,             0.00090839,             0.00090839
                    186,                0.60575,                0.38641,                 0.8741,                0.97033,                0.90159,                0.94996,                0.73527,                0.59305,                0.32508,                0.80915,             0.00090556,             0.00090556,             0.00090556
                    187,                0.62699,                0.40816,                0.88482,                 0.9519,                0.86481,                0.93934,                0.74164,                0.58081,                0.32984,                0.81533,             0.00090273,             0.00090273,             0.00090273
                    188,                 0.6338,                0.39903,                0.87689,                0.95167,                0.91172,                0.95043,                 0.7391,                0.60074,                 0.3271,                0.81186,              0.0008999,              0.0008999,              0.0008999
                    189,                0.61125,                0.39538,                0.86591,                0.97393,                0.90192,                0.95158,                0.73752,                0.59884,                0.31974,                0.81054,             0.00089707,             0.00089707,             0.00089707
                    190,                0.61378,                0.39963,                0.87303,                0.94457,                0.92452,                0.95736,                0.74852,                0.60084,                0.32074,                0.81184,             0.00089424,             0.00089424,             0.00089424
                    191,                0.61752,                0.40971,                0.88706,                0.95804,                0.89434,                 0.9533,                0.74299,                 0.6038,                0.32704,                0.81278,             0.00089141,             0.00089141,             0.00089141
                    192,                 0.6199,                0.41444,                0.88341,                0.96432,                0.90402,                0.95131,                0.74424,                0.58039,                0.32477,                0.81472,             0.00088858,             0.00088858,             0.00088858
                    193,                 0.5963,                0.39396,                0.87548,                0.95611,                0.89998,                 0.9534,                0.73537,                0.60308,                0.32292,                0.81351,             0.00088575,             0.00088575,             0.00088575
                    194,                0.60145,                0.39045,                0.86052,                0.97519,                0.90339,                0.95933,                0.75057,                0.56357,                0.31432,                0.80958,             0.00088292,             0.00088292,             0.00088292
                    195,                0.60161,                 0.3855,                0.87988,                0.96673,                0.90448,                0.95342,                 0.7379,                0.60956,                0.32805,                 0.8132,             0.00088009,             0.00088009,             0.00088009
                    196,                0.61977,                0.40341,                0.87844,                0.95109,                0.91071,                0.95227,                0.74193,                0.59564,                 0.3252,                0.81043,             0.00087726,             0.00087726,             0.00087726
                    197,                0.61091,                0.39695,                0.88844,                0.94944,                0.91129,                0.95332,                0.74348,                0.59142,                0.32481,                0.81426,             0.00087443,             0.00087443,             0.00087443
                    198,                0.62071,                0.40751,                0.87935,                0.96947,                 0.9095,                0.95668,                0.74677,                0.58495,                0.31585,                0.81152,              0.0008716,              0.0008716,              0.0008716
                    199,                0.62879,                0.39708,                0.87808,                0.97878,                0.90274,                0.95368,                0.74778,                0.57672,                0.31111,                0.81074,             0.00086877,             0.00086877,             0.00086877
                    200,                0.61593,                0.39177,                0.86767,                0.95791,                 0.9051,                0.95392,                0.74765,                0.60137,                0.32264,                0.81183,             0.00086595,             0.00086595,             0.00086595
                    201,                0.59033,                0.38866,                0.87335,                0.97536,                0.90301,                0.95809,                 0.7477,                0.58767,                0.31475,                0.81087,             0.00086312,             0.00086312,             0.00086312
                    202,                0.59315,                0.38941,                0.87843,                0.95939,                0.90398,                0.95446,                0.75143,                0.58199,                0.32037,                0.80963,             0.00086029,             0.00086029,             0.00086029
                    203,                0.59962,                0.38719,                 0.8671,                0.95371,                0.91111,                 0.9517,                0.75458,                0.56733,                0.31282,                0.80825,             0.00085746,             0.00085746,             0.00085746
                    204,                0.60355,                 0.3805,                0.88821,                0.95686,                0.90964,                0.95561,                0.75804,                0.56681,                0.31651,                0.80803,             0.00085463,             0.00085463,             0.00085463
                    205,                 0.6008,                0.39099,                0.87481,                0.97544,                0.88876,                0.95289,                0.75507,                0.57326,                0.31439,                0.80708,              0.0008518,              0.0008518,              0.0008518
                    206,                0.61313,                0.40304,                 0.8751,                0.96075,                0.91167,                0.95186,                0.75758,                0.54792,                0.30724,                0.80577,             0.00084897,             0.00084897,             0.00084897
                    207,                0.59581,                 0.3972,                0.87457,                0.96761,                 0.9172,                0.95504,                 0.7488,                0.57007,                0.30894,                0.80721,             0.00084614,             0.00084614,             0.00084614
                    208,                0.59934,                0.39015,                0.87144,                0.97469,                0.90401,                0.95493,                0.75744,                0.56232,                0.30713,                0.80779,             0.00084331,             0.00084331,             0.00084331
                    209,                0.62213,                0.39433,                0.88194,                0.96338,                  0.919,                0.95562,                0.74012,                0.57881,                0.31718,                0.80816,             0.00084048,             0.00084048,             0.00084048
                    210,                0.59425,                0.40443,                0.87239,                0.96157,                0.89028,                0.94534,                0.73071,                0.58674,                0.32223,                0.80953,             0.00083765,             0.00083765,             0.00083765
                    211,                0.59342,                0.38192,                 0.8736,                0.96876,                0.91275,                 0.9568,                0.75521,                0.56234,                 0.3134,                0.80724,             0.00083482,             0.00083482,             0.00083482
                    212,                0.59949,                0.37978,                0.86494,                0.96718,                0.91713,                0.95812,                0.74677,                0.59885,                0.31802,                0.81058,             0.00083199,             0.00083199,             0.00083199
                    213,                0.61942,                 0.3941,                0.87257,                0.98875,                0.87979,                0.95133,                0.74623,                0.58595,                0.31556,                0.81033,             0.00082916,             0.00082916,             0.00082916
                    214,                0.61188,                0.39783,                0.86602,                0.97703,                0.90454,                0.95427,                0.74929,                0.57935,                0.31562,                0.80799,             0.00082633,             0.00082633,             0.00082633
                    215,                0.60412,                  0.406,                0.87599,                0.97379,                0.91043,                0.95444,                0.74471,                0.59435,                0.32377,                0.80903,              0.0008235,              0.0008235,              0.0008235
                    216,                0.61255,                0.39536,                  0.877,                0.97173,                0.89596,                 0.9538,                 0.7428,                0.57794,                0.31347,                0.80825,             0.00082067,             0.00082067,             0.00082067
                    217,                0.58761,                0.38134,                0.87222,                0.97284,                0.89054,                0.95423,                0.74596,                0.57472,                0.31408,                0.80865,             0.00081785,             0.00081785,             0.00081785
                    218,                0.62484,                0.38809,                0.88172,                0.97199,                0.90886,                0.95402,                0.74832,                0.58748,                0.30671,                0.80887,             0.00081502,             0.00081502,             0.00081502
                    219,                 0.5924,                0.37285,                0.87392,                0.97029,                0.90333,                0.95427,                 0.7632,                0.54732,                0.30059,                0.80592,             0.00081219,             0.00081219,             0.00081219
                    220,                0.60122,                0.37877,                0.86675,                0.98078,                0.89332,                0.95633,                0.75165,                0.56556,                 0.3022,                 0.8071,             0.00080936,             0.00080936,             0.00080936
                    221,                0.59463,                0.37315,                0.87127,                 0.9797,                0.90105,                0.95779,                0.74834,                0.54444,                0.29929,                0.80477,             0.00080653,             0.00080653,             0.00080653
                    222,                0.62387,                 0.3907,                0.88261,                0.96193,                0.90401,                0.95282,                0.75153,                0.58647,                 0.3043,                0.80723,              0.0008037,              0.0008037,              0.0008037
                    223,                0.60527,                0.38337,                0.86911,                0.94605,                0.90598,                0.94992,                0.75046,                0.57366,                0.31231,                0.80546,             0.00080087,             0.00080087,             0.00080087
                    224,                 0.6247,                0.39547,                0.88151,                0.97428,                0.90824,                0.95971,                0.74912,                0.56851,                0.30926,                0.80791,             0.00079804,             0.00079804,             0.00079804
                    225,                0.58304,                0.37464,                0.86674,                0.98362,                0.89969,                0.95815,                0.75259,                0.57306,                0.30741,                0.80815,             0.00079521,             0.00079521,             0.00079521
                    226,                0.58585,                0.37589,                0.86666,                0.96005,                0.89779,                0.95036,                0.75364,                0.56545,                0.30853,                0.80703,             0.00079238,             0.00079238,             0.00079238
                    227,                0.59367,                0.39997,                0.87233,                0.97296,                0.91276,                0.95526,                0.75473,                0.56181,                0.30488,                0.80634,             0.00078955,             0.00078955,             0.00078955
                    228,                0.61933,                 0.4085,                0.88365,                0.97139,                0.91114,                0.95824,                0.74897,                0.56774,                0.30935,                0.80662,             0.00078672,             0.00078672,             0.00078672
                    229,                0.60966,                0.38978,                0.87781,                0.97564,                0.90928,                 0.9572,                0.76322,                0.57434,                0.30451,                0.80966,             0.00078389,             0.00078389,             0.00078389
                    230,                0.60919,                0.38241,                0.87137,                0.96665,                0.91487,                0.95907,                0.76062,                0.56099,                0.30274,                0.80735,             0.00078106,             0.00078106,             0.00078106
                    231,                0.60449,                 0.3984,                0.87921,                  0.981,                0.90473,                0.95796,                0.76465,                0.56492,                0.30551,                 0.8058,             0.00077823,             0.00077823,             0.00077823
                    232,                0.58013,                0.38016,                0.86791,                0.97258,                0.89921,                0.95535,                0.76022,                0.55416,                0.29897,                0.80634,              0.0007754,              0.0007754,              0.0007754
                    233,                0.57961,                0.37179,                 0.8769,                0.97564,                0.91434,                0.96005,                 0.7564,                0.55875,                0.30209,                0.80478,             0.00077257,             0.00077257,             0.00077257
                    234,                0.58095,                0.37995,                0.86821,                0.96911,                0.91845,                0.96198,                0.76235,                0.56633,                0.30421,                0.80741,             0.00076975,             0.00076975,             0.00076975
                    235,                0.57181,                0.37402,                0.88064,                 0.9638,                0.91667,                0.95687,                0.75215,                0.57491,                0.30665,                 0.8068,             0.00076692,             0.00076692,             0.00076692
                    236,                 0.5725,                0.38285,                0.86449,                0.95709,                0.92002,                0.96337,                0.75635,                0.56192,                0.30757,                0.80488,             0.00076409,             0.00076409,             0.00076409
                    237,                0.58605,                0.38097,                0.87666,                0.96852,                0.91044,                0.96193,                 0.7616,                0.56152,                0.30668,                0.80726,             0.00076126,             0.00076126,             0.00076126
                    238,                0.61429,                0.39932,                0.87819,                0.96402,                0.91036,                 0.9603,                0.75328,                0.57876,                0.30972,                0.80844,             0.00075843,             0.00075843,             0.00075843
                    239,                0.58895,                0.37597,                0.87188,                0.96241,                0.92599,                0.96228,                0.76568,                0.55379,                 0.3082,                0.80473,              0.0007556,              0.0007556,              0.0007556
                    240,                0.61696,                0.38961,                0.87946,                0.96798,                0.90128,                0.95822,                0.76264,                0.56222,                0.30445,                0.80622,             0.00075277,             0.00075277,             0.00075277
                    241,                0.59554,                0.39398,                0.86721,                0.96902,                0.91599,                0.96423,                0.75817,                0.57356,                0.30719,                 0.8053,             0.00074994,             0.00074994,             0.00074994
                    242,                0.58455,                 0.3704,                0.87551,                0.95483,                0.91427,                0.95941,                 0.7684,                0.54167,                0.30291,                 0.8035,             0.00074711,             0.00074711,             0.00074711
                    243,                0.57836,                0.36571,                0.86249,                0.97039,                0.90996,                0.96255,                0.77049,                0.56317,                 0.2977,                0.80603,             0.00074428,             0.00074428,             0.00074428
                    244,                0.56796,                0.36042,                 0.8768,                0.96773,                0.91051,                 0.9601,                0.76139,                0.56653,                0.30056,                 0.8059,             0.00074145,             0.00074145,             0.00074145
                    245,                0.60099,                0.38981,                0.87242,                0.94629,                 0.9171,                0.96108,                0.75216,                0.57077,                0.30718,                0.80435,             0.00073862,             0.00073862,             0.00073862
                    246,                0.57737,                0.36636,                0.86838,                0.97863,                0.91386,                0.96249,                 0.7627,                0.56694,                0.30406,                0.80438,             0.00073579,             0.00073579,             0.00073579
                    247,                0.60395,                0.37718,                 0.8662,                0.97335,                 0.9091,                0.96358,                0.75752,                0.57516,                0.30347,                0.80621,             0.00073296,             0.00073296,             0.00073296
                    248,                0.56924,                0.37086,                0.87687,                0.98195,                0.91195,                0.95942,                0.76868,                0.54485,                0.29392,                0.80271,             0.00073013,             0.00073013,             0.00073013
                    249,                0.55793,                0.37217,                0.85708,                0.97221,                0.92825,                 0.9625,                0.77151,                0.54509,                0.29552,                0.80223,              0.0007273,              0.0007273,              0.0007273
                    250,                0.55118,                0.35641,                0.85979,                0.97545,                0.91325,                0.96252,                0.76112,                0.55595,                0.29984,                 0.8042,             0.00072447,             0.00072447,             0.00072447
                    251,                0.58339,                0.37066,                0.87069,                 0.9623,                0.91926,                0.96005,                0.76824,                 0.5451,                0.29797,                0.80507,             0.00072164,             0.00072164,             0.00072164
                    252,                0.57836,                0.36485,                 0.8613,                0.97392,                0.91695,                0.96357,                0.76766,                0.55112,                0.29503,                0.80284,             0.00071882,             0.00071882,             0.00071882
                    253,                0.58421,                0.36006,                0.85973,                0.98149,                0.90425,                0.96131,                0.76784,                0.55025,                0.29134,                0.80256,             0.00071599,             0.00071599,             0.00071599
                    254,                0.58769,                0.39903,                0.87701,                0.96948,                0.91512,                0.96171,                0.76726,                0.54724,                0.29465,                0.80352,             0.00071316,             0.00071316,             0.00071316
                    255,                0.58685,                0.38614,                0.87307,                0.96736,                0.92802,                0.96323,                0.76874,                0.55135,                 0.3011,                0.80525,             0.00071033,             0.00071033,             0.00071033
                    256,                0.58425,                0.38986,                0.87743,                0.96955,                0.91865,                0.96171,                0.75843,                0.55467,                0.29571,                0.80342,              0.0007075,              0.0007075,              0.0007075
                    257,                 0.5838,                0.36114,                0.86518,                0.98047,                0.91915,                0.96305,                0.76937,                0.55652,                0.29284,                0.80491,             0.00070467,             0.00070467,             0.00070467
                    258,                 0.5597,                0.35715,                0.86675,                0.98032,                0.91649,                0.96574,                0.77462,                0.54631,                0.29003,                0.80358,             0.00070184,             0.00070184,             0.00070184
                    259,                0.56711,                0.36961,                0.86031,                0.97194,                0.91694,                0.95963,                0.75728,                0.55575,                0.30073,                0.80424,             0.00069901,             0.00069901,             0.00069901
                    260,                0.57278,                0.36418,                  0.863,                0.96315,                0.92942,                0.96169,                0.76364,                0.55152,                0.29246,                0.80082,             0.00069618,             0.00069618,             0.00069618
                    261,                0.58068,                0.37235,                0.87486,                0.97717,                0.92157,                0.96155,                0.77003,                0.54704,                0.29108,                0.80187,             0.00069335,             0.00069335,             0.00069335
                    262,                0.59095,                 0.3737,                0.87527,                0.98645,                0.90618,                0.95961,                0.76939,                 0.5351,                0.28861,                0.80218,             0.00069052,             0.00069052,             0.00069052
                    263,                0.57983,                 0.3755,                0.87389,                0.97816,                0.91553,                0.95956,                0.76422,                0.55754,                0.29355,                0.80466,             0.00068769,             0.00068769,             0.00068769
                    264,                0.56925,                0.36263,                 0.8767,                 0.9631,                0.92868,                0.96418,                0.77839,                0.52749,                 0.2884,                 0.7996,             0.00068486,             0.00068486,             0.00068486
                    265,                 0.5969,                0.38081,                0.87742,                0.96202,                 0.9233,                0.96312,                0.76887,                0.55221,                0.29511,                0.80312,             0.00068203,             0.00068203,             0.00068203
                    266,                0.55483,                0.36282,                0.85809,                0.96259,                0.92155,                0.96231,                0.77111,                0.55791,                0.29358,                0.80398,              0.0006792,              0.0006792,              0.0006792
                    267,                0.56569,                0.35545,                0.87039,                0.97223,                0.92714,                0.96288,                0.76774,                0.55107,                0.29448,                0.80225,             0.00067637,             0.00067637,             0.00067637
                    268,                0.58288,                0.36048,                 0.8752,                0.97293,                0.92098,                0.96439,                0.76474,                0.55853,                0.29818,                0.80324,             0.00067354,             0.00067354,             0.00067354
                    269,                0.58597,                0.36983,                0.86602,                0.97657,                0.91271,                 0.9607,                0.76103,                 0.5686,                0.29212,                0.80399,             0.00067072,             0.00067072,             0.00067072
                    270,                0.57741,                0.36143,                0.86787,                0.96749,                0.91064,                0.95748,                 0.7541,                0.58129,                0.29711,                0.80492,             0.00066789,             0.00066789,             0.00066789
                    271,                0.57738,                0.36064,                0.86746,                0.97224,                0.92285,                0.96516,                 0.7673,                0.56644,                0.29443,                0.80389,             0.00066506,             0.00066506,             0.00066506
                    272,                0.56007,                0.35451,                0.85996,                0.97922,                0.91237,                0.96584,                0.77288,                0.53979,                0.29242,                0.80123,             0.00066223,             0.00066223,             0.00066223
                    273,                0.56043,                0.36089,                0.86695,                0.97601,                0.91582,                0.96186,                0.76945,                0.54568,                0.28969,                 0.8022,              0.0006594,              0.0006594,              0.0006594
                    274,                0.57104,                0.36808,                0.86351,                0.98071,                0.92087,                0.96215,                0.76528,                0.54278,                0.29168,                0.80013,             0.00065657,             0.00065657,             0.00065657
                    275,                0.57319,                0.36428,                0.85946,                0.96016,                0.92399,                0.96258,                0.77165,                0.55186,                0.29373,                0.80235,             0.00065374,             0.00065374,             0.00065374
                    276,                0.57561,                0.37364,                0.86484,                0.95624,                0.92245,                0.96424,                0.77703,                0.52684,                0.28817,                0.80035,             0.00065091,             0.00065091,             0.00065091
                    277,                0.59391,                0.36639,                0.87752,                0.96911,                0.91856,                0.96369,                0.75918,                 0.5432,                0.29125,                0.80164,             0.00064808,             0.00064808,             0.00064808
                    278,                0.55848,                0.35942,                0.86622,                0.97526,                0.91594,                0.96128,                0.76811,                0.54453,                0.28832,                0.80009,             0.00064525,             0.00064525,             0.00064525
                    279,                0.55961,                0.35034,                 0.8627,                0.97275,                0.91476,                0.96162,                0.76908,                0.54282,                0.28626,                0.80101,             0.00064242,             0.00064242,             0.00064242
                    280,                0.57847,                0.35273,                0.87236,                0.96832,                0.91637,                0.95892,                0.76572,                0.56379,                0.29442,                0.80323,             0.00063959,             0.00063959,             0.00063959
                    281,                0.58015,                0.34572,                0.87132,                0.96602,                0.91508,                0.96399,                 0.7705,                0.54527,                0.28928,                0.80265,             0.00063676,             0.00063676,             0.00063676
                    282,                0.56278,                0.35532,                0.86397,                0.96842,                0.91318,                0.95845,                0.77224,                0.53382,                0.28265,                0.80293,             0.00063393,             0.00063393,             0.00063393
                    283,                0.57246,                0.35461,                0.87481,                0.97323,                0.91518,                 0.9608,                0.76786,                0.54956,                 0.2845,                0.80289,              0.0006311,              0.0006311,              0.0006311
                    284,                0.56237,                0.35247,                0.86496,                0.97096,                0.91475,                0.95857,                0.77435,                0.54285,                0.28724,                0.80117,             0.00062827,             0.00062827,             0.00062827
                    285,                0.55002,                0.34985,                0.87127,                0.98071,                0.91079,                0.96168,                0.77222,                 0.5428,                 0.2868,                0.80003,             0.00062544,             0.00062544,             0.00062544
                    286,                0.57646,                0.35902,                0.86521,                0.97543,                0.91188,                0.96142,                  0.768,                0.54689,                0.29071,                0.80148,             0.00062262,             0.00062262,             0.00062262
                    287,                0.58501,                0.37185,                0.86517,                0.97708,                0.90324,                0.95967,                0.76823,                0.54515,                0.28611,                0.80114,             0.00061979,             0.00061979,             0.00061979
                    288,                0.53919,                0.34464,                0.85901,                0.97827,                0.91864,                0.96152,                0.76606,                0.54474,                0.28603,                0.80163,             0.00061696,             0.00061696,             0.00061696
                    289,                0.55161,                0.34632,                0.86564,                0.97724,                0.91055,                0.96304,                0.77392,                0.53197,                 0.2848,                0.80043,             0.00061413,             0.00061413,             0.00061413
                    290,                0.56515,                0.35136,                0.86872,                 0.9778,                0.90803,                0.95868,                0.77561,                0.53233,                0.28323,                0.80076,              0.0006113,              0.0006113,              0.0006113
                    291,                0.55915,                0.34553,                0.86489,                0.98108,                0.92155,                0.96424,                0.77593,                0.54314,                0.28192,                0.80253,             0.00060847,             0.00060847,             0.00060847
                    292,                0.56744,                0.33963,                0.86683,                0.95798,                0.92871,                0.96332,                0.77009,                0.52428,                0.28055,                0.80106,             0.00060564,             0.00060564,             0.00060564
                    293,                0.56564,                0.35142,                0.87241,                0.96608,                0.92786,                0.96306,                0.77606,                0.52398,                0.28282,                0.80045,             0.00060281,             0.00060281,             0.00060281
                    294,                0.53996,                0.33622,                0.85724,                0.97506,                0.92065,                0.96291,                0.77288,                0.53606,                0.28175,                0.79993,             0.00059998,             0.00059998,             0.00059998
                    295,                0.53603,                0.34262,                0.85575,                0.96945,                 0.9065,                0.96095,                0.77099,                0.53443,                0.28126,                 0.7995,             0.00059715,             0.00059715,             0.00059715
                    296,                0.54875,                0.34456,                0.87126,                 0.9716,                0.92257,                0.96026,                0.77455,                0.53399,                0.27841,                0.80072,             0.00059432,             0.00059432,             0.00059432
                    297,                0.54969,                0.34223,                0.86315,                0.96853,                0.92715,                0.96426,                0.77428,                0.53494,                 0.2789,                0.80104,             0.00059149,             0.00059149,             0.00059149
                    298,                0.54916,                0.34904,                0.87478,                0.96132,                0.92959,                0.96251,                0.76567,                0.54483,                0.28538,                0.80168,             0.00058866,             0.00058866,             0.00058866
                    299,                0.55079,                0.35851,                 0.8679,                0.97916,                0.91686,                0.96448,                0.77166,                0.53469,                0.28457,                0.80015,             0.00058583,             0.00058583,             0.00058583
                    300,                0.53333,                0.34806,                0.85547,                0.97366,                0.92118,                0.96395,                0.78256,                0.52233,                0.28192,                0.79892,               0.000583,               0.000583,               0.000583
                    301,                0.55076,                0.35972,                0.86423,                0.97149,                0.91648,                0.96226,                0.77248,                0.53002,                0.28683,                0.80023,             0.00058017,             0.00058017,             0.00058017
                    302,                0.55447,                0.34847,                0.86769,                0.96681,                0.92001,                0.96407,                0.78244,                0.53618,                0.27808,                0.80092,             0.00057734,             0.00057734,             0.00057734
                    303,                0.54289,                0.34969,                0.85937,                0.95812,                0.92319,                0.96118,                0.77867,                0.53034,                0.28089,                0.79953,             0.00057452,             0.00057452,             0.00057452
                    304,                0.56089,                0.35471,                0.87508,                0.98154,                0.90965,                0.96135,                0.76707,                0.53766,                0.28291,                0.80002,             0.00057169,             0.00057169,             0.00057169
                    305,                0.52979,                0.33858,                0.85652,                0.98331,                0.91787,                0.96245,                0.76774,                0.54018,                0.28261,                0.80142,             0.00056886,             0.00056886,             0.00056886
                    306,                0.55144,                0.35609,                0.87039,                0.96772,                0.92627,                0.96567,                0.77729,                0.52795,                0.27978,                0.79986,             0.00056603,             0.00056603,             0.00056603
                    307,                0.55753,                  0.352,                0.87811,                 0.9657,                0.92201,                0.96516,                0.77187,                  0.529,                0.27963,                0.79939,              0.0005632,              0.0005632,              0.0005632
                    308,                0.53876,                0.34681,                0.86487,                0.96353,                0.92595,                0.96437,                0.78095,                0.52106,                0.27766,                0.79887,             0.00056037,             0.00056037,             0.00056037
                    309,                0.52783,                0.33381,                0.86845,                0.97595,                 0.9245,                0.96536,                0.77997,                0.53179,                0.27762,                0.80082,             0.00055754,             0.00055754,             0.00055754
                    310,                0.53353,                0.34267,                0.86046,                0.97411,                0.92799,                0.96788,                0.77421,                0.53612,                0.28209,                0.79917,             0.00055471,             0.00055471,             0.00055471
                    311,                0.54717,                0.33204,                0.86411,                0.97485,                0.91972,                0.96645,                0.78004,                0.52283,                0.27877,                0.79828,             0.00055188,             0.00055188,             0.00055188
                    312,                0.53648,                0.34128,                0.86666,                0.96463,                0.91785,                 0.9622,                 0.7795,                0.52338,                0.27629,                0.79838,             0.00054905,             0.00054905,             0.00054905
                    313,                  0.559,                0.34861,                0.87835,                0.97308,                0.91864,                0.96698,                0.77199,                0.53231,                0.27953,                0.80075,             0.00054622,             0.00054622,             0.00054622
                    314,                0.54458,                0.33957,                0.86047,                0.97353,                0.91812,                0.96593,                0.77929,                0.52413,                 0.2753,                0.79996,             0.00054339,             0.00054339,             0.00054339
                    315,                0.53587,                0.33318,                0.86026,                0.96535,                  0.925,                  0.965,                0.77896,                0.52995,                0.27786,                0.80017,             0.00054056,             0.00054056,             0.00054056
                    316,                0.53286,                0.32931,                0.86384,                0.96457,                0.91651,                 0.9604,                0.77424,                 0.5273,                 0.2734,                0.79925,             0.00053773,             0.00053773,             0.00053773
                    317,                0.55259,                0.35389,                0.85879,                0.98154,                  0.912,                0.96178,                0.77995,                0.53002,                0.27606,                0.79877,              0.0005349,              0.0005349,              0.0005349
                    318,                0.56121,                0.34697,                0.87207,                0.97721,                0.91923,                0.96541,                0.78037,                0.52622,                0.27756,                0.79846,             0.00053207,             0.00053207,             0.00053207
                    319,                0.55352,                0.36186,                0.87282,                0.98388,                0.91279,                0.96194,                0.78086,                0.52764,                0.27758,                0.79862,             0.00052924,             0.00052924,             0.00052924
                    320,                0.55774,                0.35083,                0.86249,                0.97453,                 0.9133,                  0.962,                0.77453,                0.53077,                0.27829,                0.79929,             0.00052642,             0.00052642,             0.00052642
